0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
465.6204082997359,432.2157294284134,369.7810544991512,386.5291359504299,378.8813868655959,413.4011280191132,416.5111206977997,443.972210895004,425.7156288084261,426.80311422065176,473.58966701306105,469.1798554133247,548.5120647929008,642.2464806170722,668.3733074032297,627.4877349556425,653.7739506999692,661.5000683145813,641.1230322626938,496.1793705149273,384.71724840890175,387.2193519718263,427.8377950551862,393.4628239141144
500.6365463944634,655.7866247386306,603.5873838475006,555.6280940573356,495.9410069792722,512.4068910701434,435.5658978272178,440.240494884888,425.4130800447165,427.8796856910463,468.7913628523717,466.166281191604,455.6578610471172,508.8734265324413,622.2275828855645,621.9030863588894,648.9031149828808,657.8809980609087,638.6784672965671,494.49744297156906,383.9349869334601,389.703728338537,429.643292200108,390.5111429184584
465.1125385210741,423.5138684383485,366.6586533646208,387.9421424546856,382.3187547890489,418.03573217943216,419.6124462791539,445.43777968934376,427.696244771636,428.9638781313376,469.10173304629774,466.5799843256098,454.68355681830656,506.7166068504817,621.5292510059721,623.7687256247399,652.230254540328,659.7936903238094,636.1655782204749,496.0485335728774,387.6574868541212,376.0724548644205,423.4852926238603,388.9417421347233
465.2846017456975,422.6927038212408,366.6586533646208,389.4725679336282,385.9423538688962,419.9140427397523,421.18223991399697,445.32221383233554,425.92807619764267,427.3884686437606,469.5546067854353,466.9320576100232,545.7172364146571,639.3145240080908,664.6351593532872,623.1216311137681,649.5899441156785,657.5015427403689,633.2416895985477,493.6395225976101,384.5269157572712,387.8180534132608,427.280352336389,389.3759295005594
522.5846108976525,606.7626061512265,612.9046162903652,608.2171541163317,573.143992293871,589.2092590614681,583.9437881862193,625.8225365368861,645.3021466054793,650.0754687131937,728.579872416414,680.2146629424092,716.7219859577602,707.4934413591897,689.1670473227432,632.075789127541,651.1102309497553,704.7742141493371,630.1971188002196,606.5591442720315,598.7930970751117,473.14883710775695,496.1268426966192,602.3315359503039
522.6039044054519,609.7013475036334,612.9046162903652,606.1769548005274,572.7227028129467,589.556774802937,581.0183673683969,624.3917805582046,644.9214348600906,648.824774565974,728.7359513902461,680.2146629424092,716.7772047758571,682.8727963252842,689.1060230705369,631.8661901741015,651.1102309497553,704.7510425598444,630.0067692682495,520.1697743865416,602.241266921924,468.1404169454684,494.3361419146999,602.1924819399827
598.987338930025,636.8325039231305,650.3198615345175,641.8282018807474,635.3482611114598,661.0841379917614,645.1719030294413,644.9437476546623,642.9838658228821,683.0954982709508,702.0785230073028,678.4059727099367,725.6046752523515,691.0494339519926,697.3538649936186,649.1005001532023,660.5613340502756,607.5258336769757,733.9983176876644,634.83683654793,639.676524570148,654.695688082077,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.8223307830318,635.3486630521624,661.0841379917614,645.1719244375503,644.9437476546623,643.0101403092509,682.7387857136007,702.2007338373168,678.4059727099367,725.6048587420457,692.3708152889102,697.1220180310142,649.1016486118702,660.5613340502756,607.4026754267481,730.7540593097161,634.83683654793,639.676524570148,654.6898984320686,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.4046531530221,635.3491965746542,661.0841379917614,645.1718972465208,644.9437476546623,643.0037315518041,684.3619146497238,701.0647230003099,678.4059727099367,725.602928307365,691.6435575412147,697.3121383065695,649.1013654345535,660.5613340502756,607.4327414136799,732.3915485029667,634.83683654793,639.676524570148,654.6885167628211,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.8249746592816,635.3485811520538,661.0841379917614,645.1720504177579,644.9437476546623,643.0093143994294,684.5445978822431,700.8458161511988,678.4059727099367,725.5822098893343,692.2746216204312,696.8171267094931,649.1009175881386,660.5613340502756,607.4865448871863,731.9905463748478,634.83683654793,639.676524570148,654.6887948500663,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.8300280999971,635.3491859476811,661.0841379917615,645.1716497039962,644.9437476546623,642.9809992639816,683.4915784542011,701.7669105244332,678.4059727099367,725.6238828779775,691.9313428597225,697.1206875102102,649.1012988393859,660.5613340502757,607.4063586696012,732.9939595006599,634.83683654793,639.676524570148,654.6957523863139,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.8290997035226,635.3484311779774,661.0841379917614,645.1719274726495,644.9437476546623,643.0074893474682,683.0873989005883,701.8380160104092,678.4059727099367,725.6046361710105,691.713491513844,696.857964652674,649.1011209441397,660.5613340502756,607.4525992257554,729.4947904848166,634.83683654793,639.676524570148,654.6904545477241,617.6508939630681,665.0382465981767
598.987338930025,636.8325039231305,650.3198615345175,641.8286997788875,635.3481250194994,661.0841379917614,645.1716860585466,644.9437476546623,642.9871334828614,682.9210887830374,702.1941097621004,678.4059727099367,725.6050275111319,692.4916705522037,697.0404072953186,649.1013851072124,660.5613340502756,607.4596606626404,733.1795020982403,634.83683654793,639.676524570148,654.6988444350774,617.6508939630681,665.0382465981767
594.103264749468,647.7442818973327,660.0087122287623,643.298667568169,635.3487391500278,641.8830571287999,641.496088995505,664.1705618243993,660.0705284594519,711.943932777151,705.7567717517808,678.4059727099367,729.2118936579317,728.6595231310314,675.3227118855854,646.0620534315015,659.8107608686275,621.5545956519364,708.7631120717733,697.4202791550968,650.597626546112,626.878809622126,640.8467186143369,681.370694111201
594.103264749468,647.7442818973327,660.0087122287623,643.2965364382441,635.348699049342,641.8830571287999,641.4961432226683,664.1705618243993,660.0765823393049,713.160915239262,705.1355405575006,678.4059727099367,729.2174134363789,728.4420890527391,674.8239370105189,646.0628419304129,659.8107608686275,621.4884593487591,708.4162830769009,697.4202791550968,650.597626546112,626.8794967813716,640.8467186143369,681.370694111201
594.103264749468,647.7442818973327,660.0087122287623,643.3034333367375,635.348864532256,641.8830571288,641.4965502699816,664.1705618243992,660.0028212222159,712.6942005955458,706.0748539702519,678.4059727099367,729.2060738075085,727.4340362962876,675.4047889486505,646.067290681786,659.8107608686277,621.4802526077053,706.1382835037557,697.4202791550968,650.597626546112,626.8673438440685,640.8467186143367,681.370694111201
594.103264749468,647.7442818973327,660.0087122287623,643.295624730732,635.3493107215329,641.8830571287999,641.4961536984076,664.1705618243992,660.0501131308479,714.1739294713594,705.0362437410575,678.4059727099367,729.24908388577,727.7219645755453,675.4156710050845,646.0655146959848,659.8107608686275,621.4180535332324,702.6867743516339,697.4202791550968,650.597626546112,626.8675796548266,640.8467186143369,681.370694111201
595.0855041392055,645.7435926861527,658.3092142175935,643.5867217936059,636.0288269457384,661.0841379917614,646.1663570146562,648.2941088061912,645.2662166993465,686.7920152227887,700.028213603238,678.4059727099367,716.9592978228818,711.613448380682,682.1784197754744,654.1381811714518,660.5613340502756,642.4619628435689,760.397362088143,660.5633895289823,651.3950225034926,635.330339645477,642.5079619606686,683.3506423969554
595.0855041392055,645.7435926861527,658.3092142175935,642.8544388520455,636.0277330258284,661.0841379917614,646.1660036649541,648.2941088061912,645.2625860507286,685.9008586286249,699.8569091442763,678.4059727099367,716.9597594696116,709.494272474478,681.960838972595,654.1367530445798,660.5613340502756,642.4589005425395,759.4733873514459,660.5633895289823,651.3950225034926,635.3235558344921,642.5079619606686,683.3506423969554
600.7324029214653,636.3296724195552,642.6165310217808,619.8068290755781,633.9773126773281,658.6958799184314,614.6185960247556,627.1727634222963,625.3169985997189,658.9178594982625,685.1328432669089,678.4059727099367,701.2400936396419,645.2334399193368,690.2623690019017,646.0537783394462,660.4289167408042,644.6058539493209,691.5109054993637,634.83683654793,636.1951193682106,628.097823841756,595.4950293755182,643.7425886529056
595.8483287409084,647.2414503937574,652.3053817160257,621.293969882152,634.6562529880221,639.4947990554699,610.9425212227632,646.3995775920333,642.3711656095121,689.6882558145844,688.448551525381,678.4059727099367,704.804215549713,703.9691701952373,670.8361871018668,644.7056420184216,659.8107608686275,686.7482328278186,661.2281340972397,697.4202791550968,658.8347192775193,600.2717329317487,618.6908540267871,660.0750361659301
595.8483287409084,647.2414503937574,652.3053817160256,621.4667746941209,634.6557306747916,639.4947990554699,610.9432227851221,646.3995775920333,642.4348571837685,689.3242147264077,688.2621581869869,678.4059727099368,704.833479034097,704.2212624191619,670.7629145007464,644.7041194985957,659.8107608686275,686.8814481868985,665.9612353555851,697.4202791550968,658.8347192775193,600.2654825899037,618.6908540267871,660.0750361659301
615.0363977091197,647.2414503937574,658.3223545053944,633.1385681504487,652.0292540398068,639.4947990554699,610.9431084777383,646.3995775920333,642.4306158899345,689.2807192513785,686.8547604175662,678.4059727099367,704.8388363152063,680.9965401823795,668.3169473554453,643.0195483543439,659.678343559156,693.5856952408978,664.4760020329217,697.4202791550969,658.8347192775193,600.2717371034786,663.9430158371594,649.7090696530365
615.0363977091197,647.2414503937574,658.3223545053944,632.9417022858885,652.0281383406693,639.4947990554699,610.9429971169113,646.3995775920333,642.3939931757714,689.1835721490388,686.5303683412595,678.4059727099367,704.8777250519665,702.8611487704256,671.0787115481525,644.7051754997941,659.8107608686275,686.7080720746867,660.1902817579455,697.4202791550968,658.8347192775193,600.2651782701645,663.9430158371594,649.7090696530365
600.7324029214653,636.3296724195552,642.6165310217808,620.0011759322525,633.9773291416857,658.6958799184314,614.6189938595294,627.1727634222963,625.3029299508206,661.0996652328083,684.5596910773738,678.4059727099367,701.24950302965,643.0074422538307,690.2327252968723,646.0531573489657,660.4289167408042,644.4607895769439,684.4448992949386,634.83683654793,636.1951193682106,628.0948971773521,595.4950293755182,643.7425886529056
596.8305681306458,645.2407611825774,650.6058837048569,621.0163614397428,634.65629283985,639.4947990554699,608.9519185223788,630.5231245738252,626.2604479522902,672.3895505985936,683.2904225611485,678.4059727099367,691.6228844404596,736.258487522188,667.5072260148025,645.4472516395704,659.8107608686275,686.7756085005105,684.893757089117,680.264981726946,658.8347192775193,598.0604441036385,620.3520973731188,662.0549844516845
596.8305681306458,645.2407611825774,650.6058837048569,621.0213286929984,634.6562392216105,639.4947990554699,608.9517187402872,630.5231245738252,626.238032194412,673.567126783229,683.0660973447126,678.4059727099367,691.59189726405,734.8955345213578,667.291713440259,645.4463037796614,659.8107608686275,686.7835440692796,685.1743482499412,680.264981726946,658.8347192775193,598.0497537841677,620.3520973731188,662.0549844516845
596.8305681306459,645.2407611825776,650.6058837048569,621.0250659597335,634.656362188683,639.4947990554699,608.9518966085783,630.5231245738252,626.1751608307873,673.8842581833552,683.4296735169052,678.4059727099367,691.5955137318354,738.0567240227372,667.2552983531109,645.4442769607706,659.8107608686275,686.7945563137712,682.621166256874,680.264981726946,658.8347192775193,598.0603757295132,620.3520973731188,662.0549844516845
596.8305681306458,645.2407611825774,650.6058837048569,621.0229170313609,634.6563304539426,639.4947990554699,608.9519278874495,630.5231245738252,626.204789122719,672.2499173454415,683.4697083053923,678.4059727099367,691.5691745725122,734.5918733462091,667.1632522081788,645.4459625553466,659.8107608686275,686.7889993263866,680.9202938468234,680.264981726946,658.8347192775193,598.0604117398859,620.3520973731188,662.0549844516845
593.2149383389019,645.2407611825774,648.2264743313782,617.2155606567111,631.3736006045585,655.4807040060039,614.038241446889,630.5231245738252,627.3878581264448,667.88818678046,684.0211520332997,678.4059727099366,691.9499021985654,704.1612297829691,652.008306199384,637.7773373937812,658.871636199949,713.6877024842089,687.8352893105907,657.0089140933219,647.2510046688999,605.4657832581152,611.3679276769166,664.5196242251291
471.2440574780794,575.699298445179,582.4932846924047,587.0651238177866,559.8319024044315,588.3888442175123,583.6270106484208,625.3857158910295,615.592646145423,649.4919390650108,728.5769767956082,680.2146629424092,716.7176381317839,706.3858705157626,689.398740580603,632.0771286222936,651.1102309497553,704.7340596780275,629.2082523076027,606.5591442720315,515.0366721007257,462.4506980051237,365.8544809670545,378.0681335706799
469.781846106077,575.8978160532862,582.7560986691772,588.3127394744126,562.5119735761358,579.7799551722218,576.5757491493767,622.0345508562823,614.8079363072602,648.711939639677,728.5276341970841,680.2146629424092,716.7661702695007,706.4142619257433,689.4335242851545,632.0781514520002,651.1102309497553,704.765096517557,632.3195886654033,606.5591442720315,510.22000784245097,456.8044006768007,368.4581087801615,375.6170051288304
469.221351143742,584.5195111598131,594.1702094831828,599.128549903673,572.8725133585741,596.4132402206025,584.145864767603,627.5992904209618,615.9333408367469,650.6216842027319,654.2914468467026,623.8019383596187,655.5371619639064,683.9581672630078,689.2091377809684,632.0759391136514,651.1102309497553,704.8399763884175,629.8269707689036,606.5591442720315,603.6700294432288,460.1669674675489,364.90569409347984,364.66719791109927
