0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
455.6678803320229,594.5380373873952,628.5627106258838,493.0550773871938,395.5354371270613,453.3196287867184,439.3277948738662,436.2779293347898,457.8427716930922,512.8668232031753,572.1317375687731,642.6713241176677,617.2035908033007,632.3165263646973,656.8484806159103,727.1612944169684,651.7251385019434,730.0487101027916,597.182574065797,498.719608762812,425.8728798910555,397.4995564790065,391.0747614240651,397.8884304519268
454.9564568051821,584.4113164719954,621.9633361876462,491.3769723633761,397.0873875452911,449.9108434600693,438.5443725847976,434.8117526417468,455.5698347885513,574.23349347551,598.7011381490947,644.3084589122152,621.6935171511959,638.1794316438984,661.6619839953715,727.9148672058709,648.9728272634636,726.5302284570213,594.8392727341554,495.9708741893873,424.11893850458176,393.5461447942315,391.4611940167525,398.534449098668
455.4707579163115,348.7786154416959,309.2201794569718,299.48680440742385,394.5760548421971,454.346100023727,438.631304851862,433.8355587939251,457.184535967372,509.97128725865394,570.7142459824917,642.7541005798176,621.698864966411,640.212136436671,665.9925650706977,731.4417725568763,653.8568800986284,731.9148411471855,598.5359547369571,500.3224722489436,425.5146844818609,385.6803586542929,391.9053130015108,395.8483715674813
455.124753275585,348.7786154416959,308.8787219838648,301.1891160535918,396.3354320879678,455.9416933938862,438.9917654401452,435.9162246367518,458.1584609222117,575.3905161155825,600.4957157800264,641.893637521658,621.3008647852049,638.8266435960084,658.9184362345295,725.056495966857,648.5488137838001,730.2603854990841,597.802711004139,494.4707440212953,423.6695177831864,391.8263397015486,391.66581405558753,396.3457933325158
504.9471686072374,635.421413241537,610.028205712946,544.1536188344173,521.1204067222201,600.3232515924644,607.3476081659217,606.4321732424098,605.2143279285784,647.809277842274,632.8028606032508,662.3923267124321,637.2036288778609,645.34130380999,670.6193332877594,736.6904750223264,645.5617205576507,723.0336441786909,585.8666362049863,505.8531804393895,491.63005548094577,478.3552586561574,511.8147325785918,545.4012446975955
505.45008439231526,635.421413241537,607.8117841475781,535.744921225927,513.6499038697422,597.7225240660023,606.9473690749165,637.9016038216641,646.1717275860475,714.0109112317078,633.1337870133502,660.2500313204656,637.203121970457,644.6980695907599,670.7017997397726,736.7852300947577,645.6912416160644,723.7492706040142,585.7281388940165,506.160414668331,491.13784060781546,479.4098158275511,511.587813888951,545.8182780930454
607.6169300573928,644.0009324006141,690.113968935185,667.8944273775425,631.643887945011,691.9680461204553,664.1961629843505,671.6582880400463,664.309065761836,736.6843502966668,684.0518021974084,698.816784764494,666.2272754722037,686.7194700665952,630.3489887948596,600.7257020548542,637.1476869343983,720.7519935435947,675.0350896524792,680.1577203454767,751.422983149181,633.9861644147959,624.9693942406403,611.5919538287878
607.5538021298574,644.000932400614,690.113968916776,668.153731126987,631.643887945011,691.9683108637854,664.1961629843505,671.6530105080323,664.4010942510524,736.8126035881999,684.0518021974084,695.7152715007495,666.2230716431244,687.8465746954904,630.3516424628697,600.5795344594483,637.148064749799,721.4437754559016,675.6055382458655,680.1992268618518,751.398134180417,633.9861644147959,624.3377100615503,611.5919538287877
607.5730534071525,644.000932400614,690.1139559499693,667.6822815243704,631.643887945011,691.9640674737061,664.1961629843505,671.6415346705813,664.2794594610891,736.0305853922997,684.0518021974084,696.2892416253667,666.2487135117244,686.1404557797422,630.3448490450232,601.2858661050166,637.1477030530508,719.6710825239508,675.1398051206302,680.1576907724611,751.4031966767186,633.9861644147959,624.7390724441298,611.5919538287878
607.6652024517736,644.000932400614,690.113969524727,667.7269449109208,631.643887945011,691.9870025643279,664.1961629843505,671.6558579738427,664.2422726161501,738.3997925739001,684.0518021974084,699.4206701825082,666.2315033031923,686.4057530223029,630.3398419883314,600.0861860126311,637.1559776985821,721.2860058743619,676.0059052429849,680.2517778986929,751.3977329153142,633.9861644147959,624.1485954060789,611.5919538287878
607.3003584488777,644.000932400614,690.1139693124053,667.7872631957955,631.6438879450111,691.9682091148297,664.1961629843505,671.6811899675478,664.2112572708056,738.0492791074211,684.0518021974084,695.8163019563582,666.2420431630595,687.7565376713966,630.3468882906333,600.5053568817272,637.1492675764415,722.4751219979331,675.4199808060963,680.1974830050982,751.4223481635734,633.9861644147959,624.6497921262198,611.5919538287877
607.0795839012122,644.000932400614,690.1139695493135,667.9521782901821,631.643887945011,691.9701097305742,664.1961629843505,671.6572676735382,664.1657006179328,739.6189111496559,684.0518021974084,698.6049598009532,666.2277619196013,685.8912193813153,630.3439291675934,601.0603463994787,637.1541772131479,721.6417404548037,675.628165478936,680.2042775632481,751.4196985327056,633.9861644147959,624.7124049716098,611.5919538287878
