0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
610.5960546292652,624.8772526397275,648.4923357388744,677.7244459155443,773.9023847338422,663.1367904533449,667.9024623762984,661.0517045217011,643.1838813032515,640.724186928227,640.7378805081413,645.744797334886,615.9457136310332,649.5526005818695,646.8137666309791,652.944372563608,682.247400408701,677.1216678585907,626.4185517607692,709.9213936557522,620.725152484304,586.7536770182065,521.9484640479017,423.57391940857616
610.1138931004714,621.9452024438455,646.7716839124496,676.0234260915963,773.509113276854,663.0567967695881,667.6333605840124,661.045428028251,643.184233378559,640.7240865679215,640.7378805081413,645.7770885057549,615.9640794328326,649.5540692577127,646.8086335363258,652.9485162856082,683.4173594233821,677.4944620247974,626.4373687095309,711.3333019526898,618.7817932421713,592.1618485160252,521.0272529901345,424.06444629477454
626.6659378099914,617.278339946708,648.356168901303,676.0644412900418,769.717954638904,661.7184133966318,667.8822303986242,660.9863144482028,643.1380615467384,640.7183616442135,640.7378805081413,645.7442551890368,615.9124235068266,649.5516667583236,646.8328421099502,652.9467899403965,682.6146103937064,677.155926966898,626.3817511790255,710.1650335708644,618.9807129367751,586.8700778290571,522.2070068735833,531.3653491704205
611.3435210789677,624.672073509703,648.7862237112046,676.0953947816948,772.4998167709415,662.8698828971374,667.964669564409,661.0438741105235,643.1581041250275,640.714184557758,640.7378805081413,645.7276517385986,615.9617316780042,649.5503545311949,646.8355069426387,652.9506122016479,683.0252685180888,677.3477118029166,626.4385782133837,711.1058758929079,618.7784300276779,591.2652813901724,526.8227940029883,533.3329823360317
633.2809641045719,660.4651893883868,698.5956714678737,679.5084138960425,810.0323768263428,672.7183964089124,675.7515330059613,633.6317255208182,619.7850434035811,642.5932332627923,629.7450878612576,619.9626173829871,644.1627689981835,638.7889663362548,625.7225598126862,628.7625033707567,686.8054622796967,654.9283672297086,626.354687659497,716.5195981615111,583.6847420251661,629.6267538834896,504.0243140760997,526.7269619873547
632.4449203547963,660.3645157310166,703.3076429461584,679.4290190653517,809.9576958601514,672.7223954993734,675.3521081978154,633.6103812016931,619.7485527534972,642.5924674853767,629.7450878612576,620.0063609207173,644.1794061857012,638.790321581067,625.7398739035159,628.7758282241132,687.4875210109587,655.2768139714336,626.3631967733303,718.1288375795252,583.9073702799318,628.6656779344968,504.0280307917606,526.2224617277383
676.0914192458285,651.7114670853346,731.2532026777583,635.9667087446169,688.4108936002189,650.7001342225396,665.7590320688771,623.5031810125869,630.3194328585095,627.1402789657415,640.6903977641794,625.7883464527453,609.9429158063311,625.3659156932969,634.7146347085314,640.9934843624698,648.2603061012918,644.0749940672828,669.9557570803012,690.2247305230246,734.3962915242071,720.6668552535357,741.8660132493347,743.3806760419112
676.0914192458285,651.7603730525718,731.5086146584991,635.966708744617,688.5714179313576,650.7658723500828,665.7444889138411,623.4777839962187,630.3298869924491,627.1371424881735,640.6903977641794,625.7476151948177,609.9556353610084,625.3658694243552,634.6921065253287,640.9897942983943,648.9138302580435,644.0078828356408,669.9312954357995,690.7140948566075,733.7791236921998,720.033586599807,742.0112804907633,743.4067886605501
676.0914192458285,651.6855571195493,729.9271549968997,635.966708744617,688.607733866663,650.7598728634699,666.3075814587427,623.6038102237977,630.3247334241803,627.1479767966632,640.6903977641794,625.814165908602,610.0006537677903,625.3667784956879,634.7464667033577,640.9958382534422,648.4806114731911,644.3593772315462,669.9354043631904,691.453391002907,734.9361696389282,720.1518056145155,742.0550600822669,743.3653252660703
676.0914192458285,651.8068085041451,730.6267668446658,635.966708744617,688.501692832621,650.7281302063664,666.1975865557428,623.6087191168285,630.3208346321406,627.1399199786819,640.6903977641794,625.7964327203812,609.932054597593,625.3631669770056,634.7187019743305,640.9913854827886,648.3820329038232,644.1776391135271,669.9390228053844,691.2294348189879,735.2327818029346,720.1332222102818,741.8466248013791,743.3476756184735
676.0914192458285,651.7629775532654,733.2379502059061,635.966708744617,688.430266621834,650.7744581868978,666.1990835890119,623.5272171886774,630.3587980937259,627.1395226990836,640.6903977641795,625.7932979027253,609.9867822236529,625.3674978845725,634.7104705503983,640.9989933858711,649.6079983590698,644.49423723823,669.984227423943,690.2075612895959,735.5556921470302,721.0820786541846,741.8973438849666,743.3262854293191
676.0914192458285,651.7872926797481,730.9589350756586,635.966708744617,688.7534547715079,650.7625002392076,666.3266686750325,623.5970468564386,630.367065165887,627.1487772787812,640.6903977641794,625.8487813253428,609.9603365955139,625.3684241537101,634.729103014254,640.9911617752433,648.3445791076721,644.110220803255,669.9563697855133,690.1829173319727,735.2064647530294,720.5500641471234,741.9725776297906,743.3516572521435
676.0914192458285,651.7523788877692,731.0017011088956,635.966708744617,688.7061888882698,650.799537897529,666.0888035005509,623.5096487835924,630.3330772665815,627.1365002848083,640.6903977641794,625.8259106207479,609.9890154880984,625.3673550159483,634.73071389544,640.994132184202,649.3985203141091,644.2907557788901,669.9597601577269,691.6247272965935,735.4131782584165,718.9054579577532,742.0031700765048,743.3535539646498
653.1704714924622,647.1224644461848,713.7775283922668,634.8789443504311,692.3806850934516,627.856428948468,653.6221935743505,608.3462766041786,614.0987614036126,611.5617042683053,626.2846373031924,617.9239874983032,612.6835661210832,627.6625887477577,629.9834202741923,642.1448977137969,657.1395528951875,642.4155012886334,683.4601870627461,681.6179907885462,727.9735901023328,713.5650298160282,734.9773083410349,742.375654267049
653.1704714924622,647.1835085701305,711.7510302875972,634.8789443504311,692.5694002292306,627.9016740716398,653.6871592083033,608.3737755590663,614.038193363592,611.5630596331033,626.2846373031924,617.934436297458,612.6572801119316,627.6615481270825,629.9816046402261,642.1475917264228,657.9037749468996,642.3482389119782,683.4247889675624,681.0802865981352,726.5539530690673,713.2642798491315,735.1166228426526,742.3476637110231
653.1704714924622,647.1216385685295,713.2074616291513,634.8789443504311,692.4106099221251,627.8716605679172,653.5995543577824,608.3045652604628,614.0792639971177,611.5499523726314,626.2846373031924,617.8868693178645,612.6324839117906,627.6626702474756,630.0089935466465,642.1417143395684,657.6459196949427,642.4083086202025,683.4548178929861,680.5835135506322,726.6019122744925,711.1158565329124,734.8930271854701,742.4217320143044
653.1704714924622,647.0897830320722,712.3239092354659,634.8789443504311,692.4436896164572,627.9052579164655,653.6837654940464,608.3511473647286,614.0846016680736,611.5628487551893,626.2846373031924,617.9630930045405,612.6500918870156,627.6644554105059,630.0125606504924,642.1451000482496,657.5531118430595,642.4089967495918,683.4413500342753,681.5600025350587,728.2794768940695,712.5163816590352,734.8858361836728,742.336276794715
681.993170761177,642.3358717466014,744.6284563069988,635.966708744617,700.520219430514,631.664734030559,648.2426399531483,597.1229016580755,599.5735074714038,597.6174305617944,612.3427116354017,603.4247053921856,604.9754741970419,613.5498662111455,615.5699133997684,630.9145331622415,647.6411146633395,626.9589514085637,677.5506545150046,679.9258112975062,735.147492305684,720.7501994490023,744.7556634635929,757.7233206742178
681.993170761177,642.3188420874733,743.7651682966617,635.966708744617,700.3904503265742,631.6822271061734,648.1592592921595,597.1660631666734,599.5590859980005,597.6253898118243,612.3427116354017,603.4461294861276,604.9657277176304,613.5526077115132,615.5866915053825,630.9168232331656,647.804460456807,627.0464977196232,677.6041076599203,680.2444060655331,733.7407126140658,718.8775998875037,744.8073510178887,757.7976946401019
665.8979831790738,653.079803247204,722.623080943421,625.8199555527049,749.6288709533276,649.0569732212869,664.07816076528,624.1942117968075,623.201608585769,619.7188973972349,632.4452106037032,618.3380452411651,606.4355590669035,609.9652381547266,634.9161602185634,634.4651194103967,647.0258083825627,631.8094299921144,669.0146005569549,685.0638348968783,630.1546935314076,654.7850906150009,703.6885557703132,733.7288896621216
642.9770354257073,648.2876131952208,705.7728668996779,634.8789443504311,739.991657304652,617.9804559511284,654.4543220480454,611.5683776931031,609.8671931890001,608.5740799844897,620.0154942261462,612.0599930818922,613.1166885504073,615.9878995981406,634.0507818336324,640.6105080638197,663.8813846109209,633.0453285466725,683.8589096854711,680.4039219412259,623.0368268282036,648.2285515850377,696.6132594634016,732.776347843184
642.9770354257074,648.4939830322324,703.7372570169131,634.8789443504311,739.7569456966224,617.9570334664896,654.2666414307091,611.4404619486954,609.8447007099909,608.5659066844341,620.0154942261462,612.039295888665,613.0975517119355,615.9860065766643,634.0285900208313,640.6061954631481,664.1365209641227,633.2023067094873,683.869948490705,680.6178285573728,624.2326225809267,647.2865712419714,696.7398318140306,732.7600208208464
642.9770354257074,648.3645106030314,701.9940073274279,624.7321911585191,752.9361542147336,626.0642622895085,652.3124580988041,609.047321835717,606.918692906355,604.1302355092209,618.0394501427163,610.4521822036363,609.063541222298,612.265840773889,630.2267666562153,635.6158694009796,655.9431309030283,629.8133221911252,682.4941439235355,676.1172548107075,623.7873519928376,647.6967434752241,689.6225160571117,736.0271736103059
642.9770354257074,648.2907201750144,700.7583136951163,634.8789443504311,739.9474272060722,617.9151360431409,654.3790223312482,611.5254650358523,609.8204097615205,608.5734559905429,620.0154942261462,612.0637049975985,613.049062328196,615.9865050725527,634.0251877997011,640.6049612472661,663.1700886262877,633.0732245392427,683.8644631211188,680.2142237026594,623.8364820244451,646.3128936291132,689.7495242066727,735.9114518261898
665.8979831790738,652.8343711622019,722.6327088985336,625.8199555527049,749.7208810175937,649.0529648154816,664.8728156899648,624.3080773947146,623.1948378093995,619.7171673805161,632.4452106037032,618.3338303541017,606.4459468675769,609.9702662578648,634.9628095431992,634.4638033435592,647.2921911471987,631.7184799549314,669.0268619450551,684.5661536218616,629.1916654631736,654.3353486069025,703.6462177221534,733.8437826096304
648.0326041165486,639.6444001312586,715.8498115977234,634.8789443504311,742.0593226770516,613.49248738225,647.205728306141,600.0079543976896,596.738689220257,595.6498383515996,607.043611531177,601.165897142095,611.2687326536882,611.0376109932528,625.4883128190925,636.2557108116594,663.4829502510427,628.5539203199811,685.4414866052989,676.6185420311322,623.5597782228924,648.3298771915786,706.4541201807373,748.1338018969094
648.0326041165486,639.6197887258902,717.1261211721203,634.8789443504311,742.1412830003252,613.5854796012903,647.9944279203261,600.0874777312204,596.7378208451041,595.6388385369553,607.043611531177,601.1694337817443,611.2518532584432,611.0361066590726,625.4523071414382,636.2552092243388,662.921626342417,628.1645455402956,685.3847603647315,674.718220985291,620.7972805391905,643.9848724327272,706.5889816336017,748.2436732342408
648.0326041165486,639.695443839619,717.2302807803254,634.8789443504311,742.3596214894178,613.5947571569743,647.9538650705011,600.1168033365026,596.7911062678326,595.6494264073589,607.043611531177,601.1700310704671,611.2838537715343,611.0360420216691,625.4958416678688,636.2508129095987,663.5064478070034,628.493792036399,685.4380539531476,676.4805532198308,622.7161994332037,647.231614575939,706.3079390884587,748.2127280886453
