Type,NaN,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0,100,200,300,400,500
Actual,1,7.63059071666667,5.729423575,2.99966685833333,4.09116029166667,2.4228194375,0.0886585534166666,0,0.744196874166667,0.9662428325,1.91839205,3.20084026666667,5.33061651666667,11.2044891666667,15.1665609166667,21.2458640833333,13.389245125,18.2082913333333,18.4571576666667,4.18905637833333,1.18628117833333,8.41542694166667,11.6657051666667,9.01390358333333,11.7079010416667
Forecast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21631232500825,3.31135920625471,7.25433641059497,9.62266766764665,6.46302298970518,9.28360196285204
Simulation,1,0.0319563790812298,0.374215217371061,0,0,0,1.4186333106691,7.84598336720414,8.20603259060927,1.34977080136678,3.79764063212442,0.222141411889812,0.0216186386374378,0.422499487454678,2.21278692206293,0.458731172756384,2.95073435671391,0.501055011957783,0.976207555841108,6.53317106175884,4.68288961133927,9.41338243262063,12.0748390907025,8.16485478874227,9.6544121423411
Simulation,2,6.44389316576863,4.9108561214107,5.38729426014442,5.88806760329877,10.8458956794127,2.21646033932914,1.46915896362801,1.82380497052136,0.415764641936518,0.12585571622274,0.0625373470486269,0,0.0024722612297387,0.00418607501472434,1.43460321556695,2.64106858431186,11.7645708662016,6.91451006080657,6.9895137273273,4.79546927131331,9.36202464217836,11.9086378379217,7.51131522470642,10.8931041549022
Simulation,3,4.83773810321892,0.243344266256815,0.0143482014014125,1.48383321123342,1.81059181515959,0.326776044736282,0.000210872447488667,0.0433736506093769,5.88518679449025,6.04172614054627,0.374050383464356,0.0200682115377093,0.324567151545949,0.458944418349886,0.41304466277545,3.6309271088206,13.1811331859224,57.6187966973258,9.01827439643704,20.3693468939937,7.9545161205653,11.2640690045752,7.88809645925507,9.99333347960519
Simulation,4,6.7323489263963,17.5900537461956,27.1367654735723,0.823817226583164,3.75440991751808,17.064066763333,16.9618703969191,7.44521797471179,2.15104864190553,3.59293877283214,12.2603604133187,10.7786934331559,0.488076062170889,0.110317032960392,4.45872522983077,3.55811050396292,0.0492804109258242,2.24797745065086,7.49104081884572,13.6356705098434,8.36477179458016,11.1539576402863,7.0902249931385,10.5114044706674
Simulation,5,4.84972339962767,6.98808868999027,5.16004235222856,9.00075238408717,3.91011514109025,3.23711525624324,0.0661261115329354,0.556267706563765,2.26904328199465,3.16160272070382,0.0533537829341945,0.103071585965247,0.452751417001384,0.328216239673371,4.75698564567661,0.615024343725113,0,1.17098790731407,4.94724986442379,3.48763375945433,7.96533672037638,13.0003603044739,8.71056254119813,12.8369717851284
Simulation,6,0,1.08626633397667,0,1.96266983565437,5.00021297294346,6.48739184437453,12.0651210225328,12.3882016829915,4.29132541607699,24.6801996600512,11.8962579881611,11.2368745645355,1.73705701510583,10.4628816674031,4.59617530130537,17.5208708666397,13.2079487210397,17.3776056373619,6.8216385223779,7.30136189659776,9.18492502282671,10.8810326365698,6.16903666543818,10.7737258056672
Simulation,7,8.70395719368357,8.06260704980584,23.5792702241262,12.58037356874,4.27212637440161,9.8688303967807,17.2700109198895,7.68684630556091,9.86531776313682,1.41976017893731,4.51219111453577,2.41279014091928,14.2201505166303,10.4867639481142,18.513825335494,3.23895829080456,6.6113275695382,10.935426206669,6.88778428504943,3.43598540724007,7.88624781790344,10.1788512154123,7.28071565994972,9.59181017363432
Simulation,8,2.95285855382015,0.732820697348601,0,0,0.189897578425957,0.0041021755397183,6.08981685014338,3.38591310129558,2.79516631845701,1.26066237922893,4.29225694191145,0.196023861262447,0.24584310631755,0.00105705,3.81656118760994,14.0657178568719,19.3945220775098,49.3812879666106,9.38036680934016,31.2783445008617,9.46157466806381,11.6388838319108,5.19691251945252,8.37607384191754
